File Name,Assert Count
test\Linker\Inputs\unique-fwd-decl-b.ll,0
test\Linker\Inputs\unique-fwd-decl-order.ll,0
test\Linker\Inputs\visibility.ll,0
test\Linker\Inputs\wrong-addrspace-gv-declaration.ll,0
test\Linker\Inputs\apple-version\1.ll,0
test\Linker\Inputs\apple-version\2.ll,0
test\Linker\Inputs\apple-version\3.ll,0
test\Linker\Inputs\apple-version\4.ll,0
test\LTO\ARM\inline-asm.ll,0
test\LTO\ARM\link-arm-and-thumb.ll,0
test\LTO\ARM\lto-linking-metadata.ll,0
test\LTO\ARM\runtime-library-subtarget.ll,0
test\LTO\ARM\Inputs\thumb.ll,0
test\LTO\Resolution\X86\alias-alias.ll,0
test\LTO\Resolution\X86\alias.ll,0
test\LTO\Resolution\X86\appending-var.ll,0
test\LTO\Resolution\X86\asm-output.ll,0
test\LTO\Resolution\X86\available-externally.ll,0
test\LTO\Resolution\X86\cache-dso-local.ll,0
test\LTO\Resolution\X86\cache-dso-local2.ll,0
test\LTO\Resolution\X86\cache-prevailing.ll,0
test\LTO\Resolution\X86\comdat-mixed-lto.ll,2
test\LTO\Resolution\X86\comdat.ll,0
test\LTO\Resolution\X86\common2.ll,0
test\LTO\Resolution\X86\commons.ll,0
test\LTO\Resolution\X86\dead-strip-alias.ll,0
test\LTO\Resolution\X86\dead-strip-fulllto.ll,0
test\LTO\Resolution\X86\diagnostic-handler-remarks-with-hotness.ll,0
test\LTO\Resolution\X86\diagnostic-handler-remarks.ll,0
test\LTO\Resolution\X86\empty-bitcode.test,0
test\LTO\Resolution\X86\export-jumptable.ll,0
test\LTO\Resolution\X86\function-alias-non-prevailing.ll,0
test\LTO\Resolution\X86\ifunc.ll,0
test\LTO\Resolution\X86\ifunc2.ll,0
test\LTO\Resolution\X86\intrinsic.ll,0
test\LTO\Resolution\X86\link-odr-availextern.ll,0
test\LTO\Resolution\X86\linker-redef-thin.ll,0
test\LTO\Resolution\X86\linker-redef.ll,0
test\LTO\Resolution\X86\linkonce.ll,0
test\LTO\Resolution\X86\load-sample-prof-icp.ll,2
test\LTO\Resolution\X86\load-sample-prof-lto.ll,0
test\LTO\Resolution\X86\load-sample-prof.ll,0
test\LTO\Resolution\X86\local-def-dllimport.ll,0
test\LTO\Resolution\X86\lowertypetests.ll,0
test\LTO\Resolution\X86\lto-unit-check.ll,0
test\LTO\Resolution\X86\mixed_lto.ll,0
test\LTO\Resolution\X86\mod-asm-used.ll,0
test\LTO\Resolution\X86\multi-thinlto.ll,0
test\LTO\Resolution\X86\not-prevailing-alias.ll,0
test\LTO\Resolution\X86\not-prevailing-variables.ll,2
test\LTO\Resolution\X86\not-prevailing-weak-aliasee.ll,0
test\LTO\Resolution\X86\not-prevailing.ll,0
test\LTO\Resolution\X86\setting-dso-local.ll,0
test\LTO\Resolution\X86\symtab-elf.ll,0
test\LTO\Resolution\X86\symtab.ll,0
test\LTO\Resolution\X86\type-checked-load.ll,0
test\LTO\Resolution\X86\Inputs\alias-1.ll,0
test\LTO\Resolution\X86\Inputs\alias-alias-1.ll,0
test\LTO\Resolution\X86\Inputs\appending-var-2.ll,0
test\LTO\Resolution\X86\Inputs\comdat-mixed-lto.ll,1
test\LTO\Resolution\X86\Inputs\comdat.ll,0
test\LTO\Resolution\X86\Inputs\common2.ll,0
test\LTO\Resolution\X86\Inputs\commons.ll,0
test\LTO\Resolution\X86\Inputs\dead-strip-alias.ll,0
test\LTO\Resolution\X86\Inputs\dead-strip-fulllto.ll,0
test\LTO\Resolution\X86\Inputs\ifunc2.ll,0
test\LTO\Resolution\X86\Inputs\intrinsic.ll,0
test\LTO\Resolution\X86\Inputs\link-odr-availextern-ae.ll,0
test\LTO\Resolution\X86\Inputs\link-odr-availextern-odr.ll,0
test\LTO\Resolution\X86\Inputs\mixed_lto.ll,0
test\LTO\Resolution\X86\Inputs\mod-asm-used.ll,0
test\LTO\Resolution\X86\Inputs\not-prevailing.ll,0
test\LTO\X86\attrs.ll,1
test\LTO\X86\bcsection.ll,0
test\LTO\X86\cfi_endproc.ll,0
test\LTO\X86\codemodel-1.ll,0
test\LTO\X86\codemodel-2.ll,0
test\LTO\X86\codemodel-3.ll,0
test\LTO\X86\current-section.ll,0
test\LTO\X86\diagnostic-handler-noexit.ll,0
test\LTO\X86\diagnostic-handler-remarks-with-hotness.ll,0
test\LTO\X86\diagnostic-handler-remarks.ll,0
test\LTO\X86\disable-verify.ll,0
test\LTO\X86\dllimport.ll,0
test\LTO\X86\internalize.ll,0
test\LTO\X86\invalid.ll,0
test\LTO\X86\keep-used-puts-during-instcombine.ll,0
test\LTO\X86\libcall-overridden-via-alias.ll,0
test\LTO\X86\linkonce_odr_func.ll,0
test\LTO\X86\list-dependent-libraries.ll,0
test\LTO\X86\list-symbols.ll,0
test\LTO\X86\llvm-lto-output.ll,0
test\LTO\X86\no-undefined-puts-when-implemented.ll,0
test\LTO\X86\objc-detection-i386.ll,0
test\LTO\X86\objc-detection.ll,0
test\LTO\X86\parallel.ll,0
test\LTO\X86\pr25919.ll,0
test\LTO\X86\pr38046.ll,0
test\LTO\X86\private-symbol.ll,0
test\LTO\X86\remangle_intrinsics.ll,0
test\LTO\X86\remangle_intrinsics_tbaa.ll,0
test\LTO\X86\restore-externals.ll,0
test\LTO\X86\runtime-library.ll,0
test\LTO\X86\set-merged.ll,0
test\LTO\X86\stdcall.ll,0
test\LTO\X86\strip-debug-info-no-call-loc.ll,0
test\LTO\X86\strip-debug-info.ll,0
test\LTO\X86\symver-asm.ll,0
test\LTO\X86\symver-asm2.ll,0
test\LTO\X86\symver-asm3.ll,0
test\LTO\X86\tailcallelim.ll,0
test\LTO\X86\triple-init.ll,0
test\LTO\X86\triple-init2.ll,0
test\LTO\X86\type-mapping-bug.ll,0
test\LTO\X86\type-mapping-bug2.ll,0
test\LTO\X86\type-mapping-bug3.ll,0
test\LTO\X86\unnamed.ll,0
test\LTO\X86\Inputs\codemodel-3.ll,0
test\LTO\X86\Inputs\dllimport.ll,0
test\LTO\X86\Inputs\list-dependent-libraries.ll,0
test\LTO\X86\Inputs\list-symbols.ll,0
test\LTO\X86\Inputs\remangle_intrinsics.ll,0
test\LTO\X86\Inputs\remangle_intrinsics_tbaa.ll,0
test\LTO\X86\Inputs\strip-debug-info-bar.ll,0
test\LTO\X86\Inputs\type-mapping-bug2.ll,0
test\LTO\X86\Inputs\type-mapping-bug3.ll,0
test\LTO\X86\Inputs\type-mapping-src.ll,0
test\MC\AArch64\arm64-no-section.ll,0
test\MC\AArch64\coff-basic.ll,0
test\MC\AArch64\coff-debug.ll,0
test\MC\AArch64\coff-function-type-info.ll,0
test\MC\AArch64\elf-globaladdress.ll,0
test\MC\AArch64\ir-to-imgrel.ll,0
test\MC\ARM\arm-thumb-tail-call.ll,0
test\MC\ARM\coff-debugging-secrel.ll,0
test\MC\ARM\coff-function-type-info.ll,0
test\MC\ARM\cxx-global-constructor.ll,0
test\MC\ARM\data-in-code.ll,0
test\MC\ARM\elf-execute-only-section.ll,1
test\MC\ARM\inline-asm-diags.ll,0
test\MC\ARM\inline-asm-srcloc.ll,0
test\MC\ARM\inline-comments-arm.ll,0
test\MC\ARM\mixed-arm-thumb-bl-fixup.ll,0
test\MC\ARM\thumb2-narrow-dp.ll,0
test\MC\ARM\twice.ll,0
test\MC\ARM\type-directive-print.ll,0
test\MC\AsmParser\assembler-expressions-inlineasm.ll,0
test\MC\AsmParser\include.ll,0
test\MC\AsmParser\inline-comments.ll,0
test\MC\AsmParser\inline_macro_duplication.ll,1
test\MC\AsmParser\pr28805.ll,0
test\MC\COFF\bigobj.py,0
test\MC\COFF\bss_section.ll,0
test\MC\COFF\comm.ll,0
test\MC\COFF\const-gv-with-rel-init.ll,0
test\MC\COFF\cross-section-relative.ll,0
test\MC\COFF\cv-compiler-info.ll,0
test\MC\COFF\directive-section-characteristics.ll,0
test\MC\COFF\global_ctors_dtors.ll,0
test\MC\COFF\initialised-data.ll,0
test\MC\COFF\ir-to-imgrel.ll,0
test\MC\COFF\linker-options.ll,0
test\MC\COFF\module-asm.ll,0
test\MC\COFF\rdata.ll,0
test\MC\COFF\switch-relocations.ll,0
test\MC\COFF\tricky-names.ll,0
test\MC\Disassembler\AMDGPU\aperture-regs.ll,0
test\MC\ELF\bss-large.ll,0
test\MC\ELF\bss.ll,0
test\MC\ELF\cfi-version.ll,0
test\MC\ELF\cgprofile.ll,0
test\MC\ELF\debug-mixed-md5.ll,0
test\MC\ELF\empty-twice.ll,0
test\MC\ELF\entsize.ll,0
test\MC\ELF\section-relro.ll,0
test\MC\Hexagon\basic.ll,0
test\MC\Hexagon\extended_relocations.ll,0
test\MC\Hexagon\inst_add.ll,0
test\MC\Hexagon\inst_add64.ll,0
test\MC\Hexagon\inst_and.ll,0
test\MC\Hexagon\inst_and64.ll,0
test\MC\Hexagon\inst_aslh.ll,0
test\MC\Hexagon\inst_asrh.ll,0
test\MC\Hexagon\inst_cmp_eq.ll,0
test\MC\Hexagon\inst_cmp_eqi.ll,0
test\MC\Hexagon\inst_cmp_gt.ll,0
test\MC\Hexagon\inst_cmp_gti.ll,0
test\MC\Hexagon\inst_cmp_lt.ll,0
test\MC\Hexagon\inst_cmp_ugt.ll,0
test\MC\Hexagon\inst_cmp_ugti.ll,0
test\MC\Hexagon\inst_cmp_ult.ll,0
test\MC\Hexagon\inst_or.ll,0
test\MC\Hexagon\inst_or64.ll,0
test\MC\Hexagon\inst_select.ll,0
test\MC\Hexagon\inst_sub.ll,0
test\MC\Hexagon\inst_sub64.ll,0
test\MC\Hexagon\inst_sxtb.ll,0
test\MC\Hexagon\inst_sxth.ll,0
test\MC\Hexagon\inst_xor.ll,0
test\MC\Hexagon\inst_xor64.ll,0
test\MC\Hexagon\inst_zxtb.ll,0
test\MC\Hexagon\inst_zxth.ll,0
test\MC\MachO\cstexpr-gotpcrel-32.ll,0
test\MC\MachO\cstexpr-gotpcrel-64.ll,0
test\MC\MachO\darwin-sdk-version.ll,0
test\MC\MachO\empty-twice.ll,0
test\MC\MachO\linker-options.ll,0
test\MC\MachO\tlv-bss.ll,0
test\MC\MachO\AArch64\cstexpr-gotpcrel.ll,0
test\MC\MachO\ARM\cstexpr-gotpcrel.ll,0
test\MC\MachO\ARM\empty-function-nop.ll,0
test\MC\MachO\ARM\no-tls-assert.ll,0
test\MC\Mips\elf-bigendian.ll,0
test\MC\Mips\init-order-bug.ll,0
test\MC\Mips\mips64shift.ll,0
test\MC\Mips\multi-64bit-func.ll,0
test\MC\Mips\sext_64_32.ll,0
test\MC\Mips\sym-offset.ll,0
test\MC\WebAssembly\array-fill.ll,0
test\MC\WebAssembly\assembler-binary.ll,0
test\MC\WebAssembly\blockaddress.ll,0
test\MC\WebAssembly\bss.ll,0
test\MC\WebAssembly\comdat.ll,0
test\MC\WebAssembly\compile-twice.ll,0
test\MC\WebAssembly\custom-code-section.ll,0
test\MC\WebAssembly\custom-sections.ll,0
test\MC\WebAssembly\data-symbol-in-text-section.ll,0
test\MC\WebAssembly\debug-info.ll,0
test\MC\WebAssembly\dwarfdump.ll,0
test\MC\WebAssembly\event-section.ll,2
test\MC\WebAssembly\explicit-sections.ll,0
test\MC\WebAssembly\external-data.ll,0
test\MC\WebAssembly\external-func-address.ll,0
test\MC\WebAssembly\file-headers.ll,0
test\MC\WebAssembly\func-address.ll,0
test\MC\WebAssembly\function-alias.ll,0
test\MC\WebAssembly\function-sections.ll,0
test\MC\WebAssembly\global-ctor-dtor.ll,0
test\MC\WebAssembly\import-module.ll,1
test\MC\WebAssembly\libcall.ll,0
test\MC\WebAssembly\no-dead-strip.ll,0
test\MC\WebAssembly\offset.ll,0
test\MC\WebAssembly\reloc-code.ll,0
test\MC\WebAssembly\reloc-data.ll,0
test\MC\WebAssembly\sections.ll,0
test\MC\WebAssembly\stack-ptr.ll,0
test\MC\WebAssembly\types.ll,0
test\MC\WebAssembly\unnamed-data.ll,0
test\MC\WebAssembly\visibility.ll,0
test\MC\WebAssembly\weak-alias.ll,0
test\MC\WebAssembly\weak.ll,0
test\MC\X86\crlf.test,0
test\MC\X86\dwarf-size-field-overflow.test,1
test\MC\X86\i386-darwin-frame-register.ll,0
test\MC\X86\inline-asm-obj.ll,0
test\MC\X86\intel-syntax-print.ll,1
test\MC\X86\intel-syntax-var-offset.ll,1
test\MC\X86\stackmap-nops.ll,0
test\MC\X86\x86-GCC-inline-asm-Y-constraints.ll,0
test\MC\X86\x86-itanium.ll,0
test\MC\X86\x86-windows-itanium-libcalls.ll,1
test\Object\ar-create.test,0
test\Object\ar-error.test,0
test\Object\archive-darwin-duplicates.test,0
test\Object\archive-delete.test,0
test\Object\archive-extract-dir.test,0
test\Object\archive-extract.test,0
test\Object\archive-format.test,0
test\Object\archive-long-filenames-no-null-terminator.test,0
test\Object\archive-long-index.test,0
test\Object\archive-move.test,0
test\Object\archive-pad.test,0
test\Object\archive-replace-pos.test,0
test\Object\archive-symtab.test,0
test\Object\archive-thin-create.test,0
test\Object\archive-thin-paths.test,0
test\Object\archive-thin-read.test,0
test\Object\archive-toc.test,0
test\Object\archive-update.test,0
test\Object\check_binary_output.ll,0
test\Object\coff-archive-short.test,0
test\Object\coff-archive.test,0
test\Object\coff-empty-drectve.test,0
test\Object\coff-invalid.test,0
test\Object\coff-weak-externals.test,0
test\Object\directory.ll,0
test\Object\dllimport-globalref.ll,0
test\Object\dllimport.ll,0
test\Object\dyn-rel-relocation.test,0
test\Object\dynamic-reloc.test,0
test\Object\elf-invalid-phdr.test,0
test\Object\elf-unknown-type.test,0
test\Object\invalid-alignment.test,0
test\Object\invalid.test,0
test\Object\kext.test,0
test\Object\macho-invalid.test,0
test\Object\mangle-ir.ll,0
test\Object\multi-module.ll,0
test\Object\nm-archive.test,0
test\Object\nm-bitcode.test,0
test\Object\nm-darwin-m.test,0
test\Object\nm-error.test,0
test\Object\nm-irix6.test,0
test\Object\nm-pe-image.test,0
test\Object\nm-shared-object.test,0
test\Object\nm-trivial-object.test,0
test\Object\nm-universal-binary.test,0
test\Object\nm-weak-global-macho.test,0
test\Object\no-section-header-string-table.test,0
test\Object\no-section-table.test,0
test\Object\obj2yaml.test,0
test\Object\objc-imageinfo-coff.ll,0
test\Object\objc-imageinfo-elf.ll,0
test\Object\objc-imageinfo-macho.ll,0
test\Object\objdump-export-list.test,0
test\Object\objdump-no-sectionheaders.test,0
test\Object\objdump-private-headers.test,0
test\Object\objdump-relocations.test,0
test\Object\objdump-section-content.test,0
test\Object\objdump-sectionheaders.test,0
test\Object\objdump-symbol-table.test,0
test\Object\pr25877.test,0
test\Object\readobj-absent.test,0
test\Object\readobj-elf-versioning.test,0
test\Object\readobj-shared-object.test,0
test\Object\relocation-executable.test,0
test\Object\simple-archive.test,0
test\Object\size-trivial-macho.test,0
test\Object\stackmap-dump.test,0
test\Object\wasm-duplicate-name.test,0
test\Object\wasm-invalid-section-order.test,0
test\Object\wasm-invalid-start.test,0
test\Object\wasm-missing-version.test,0
test\Object\wasm-string-outside-section.test,0
test\Object\yaml2obj-readobj.test,0
test\Object\AArch64\nm-trivial-object-arm64_32.test,0
test\Object\ARM\macho-data-in-code.test,0
test\Object\ARM\objdump-thumb.test,0
test\Object\ARM\symbol-addr.ll,1
test\Object\Inputs\multi-module.ll,0
test\Object\Inputs\shared.ll,0
test\Object\Inputs\small.ll,0
test\Object\Inputs\trivial.ll,0
test\Object\Mips\feature.test,0
test\Object\Mips\objdump-micro-mips.test,0
test\Object\Mips\reloc-visit.test,0
test\Object\X86\archive-ir-asm.ll,0
test\Object\X86\asm-lazy-reference.ll,0
test\Object\X86\coff-asm.ll,0
test\Object\X86\irsymtab-asm.ll,0
test\Object\X86\irsymtab-bad-alias.ll,0
test\Object\X86\irsymtab.ll,0
test\Object\X86\macho-text-sections.test,0
test\Object\X86\nm-bitcodeweak.test,0
test\Object\X86\nm-ir.ll,0
test\Object\X86\nm-undefinedweak.test,0
test\Object\X86\objdump-disassembly-inline-relocations.test,0
test\Object\X86\objdump-label.test,0
test\Object\X86\objdump-trivial-object.test,0
test\Other\2002-01-31-CallGraph.ll,0
test\Other\2002-02-24-InlineBrokePHINodes.ll,2
test\Other\2002-03-11-ConstPropCrash.ll,0
test\Other\2003-02-19-LoopInfoNestingBug.ll,1
test\Other\2004-08-16-PackedConstantInlineStore.ll,0
test\Other\2004-08-16-PackedGlobalConstant.ll,0
test\Other\2004-08-16-PackedSelect.ll,0
test\Other\2004-08-16-PackedSimple.ll,0
test\Other\2004-08-20-PackedControlFlow.ll,0
test\Other\2006-02-05-PassManager.ll,1
test\Other\2007-04-24-eliminate-mostly-empty-blocks.ll,0
test\Other\2007-06-05-PassID.ll,0
test\Other\2007-06-28-PassManager.ll,1
test\Other\2007-09-10-PassManager.ll,0
test\Other\2008-02-14-PassManager.ll,1
test\Other\2008-06-04-FieldSizeInPacked.ll,0
test\Other\2008-10-06-RemoveDeadPass.ll,0
test\Other\2008-10-15-MissingSpace.ll,0
test\Other\2009-03-31-CallGraph.ll,0
test\Other\2009-06-05-no-implicit-float.ll,0
test\Other\2009-09-14-function-elements.ll,0
test\Other\2010-05-06-Printer.ll,3
test\Other\attribute-comment.ll,2
test\Other\available-externally-lto.ll,1
test\Other\cfg-printer-branch-weights.ll,0
test\Other\cgscc-devirt-iteration.ll,15
test\Other\cgscc-disconnected-invalidation.ll,14
test\Other\cgscc-iterate-function-mutation.ll,126
test\Other\cgscc-libcall-update.ll,0
test\Other\cgscc-observe-devirt.ll,40
test\Other\cleanup-lcssa.ll,1
test\Other\close-stderr.ll,0
test\Other\codegenprepare-and-debug.ll,0
test\Other\constant-fold-gep-address-spaces.ll,0
test\Other\constant-fold-gep.ll,0
test\Other\cspgo-O2-pipeline.ll,0
test\Other\debugcounter-dce.ll,2
test\Other\debugcounter-earlycse.ll,2
test\Other\debugcounter-newgvn.ll,0
test\Other\debugcounter-predicateinfo.ll,0
test\Other\extract-alias.ll,0
test\Other\extract-linkonce.ll,0
test\Other\extract-weak-odr.ll,0
test\Other\extract.ll,0
test\Other\invalid-commandline-option.ll,0
test\Other\invariant.group.ll,0
test\Other\lint.ll,0
test\Other\lit-globbing.ll,0
test\Other\llvm-nm-without-aliases.ll,0
test\Other\loop-deletion-printer.ll,0
test\Other\loop-pass-ordering.ll,0
test\Other\loop-pass-printer.ll,0
test\Other\loop-pm-invalidation.ll,0
test\Other\machine-size-remarks.ll,0
test\Other\module-pass-printer.ll,0
test\Other\new-pass-manager.ll,0
test\Other\new-pm-cspgo.ll,0
test\Other\new-pm-defaults.ll,0
test\Other\new-pm-lto-defaults.ll,0
test\Other\new-pm-pgo-O0.ll,0
test\Other\new-pm-pgo.ll,0
test\Other\new-pm-pr42726-cgscc.ll,0
test\Other\new-pm-thinlto-defaults.ll,0
test\Other\opt-bisect-helper.py,0
test\Other\opt-bisect-legacy-pass-manager.ll,0
test\Other\opt-hot-cold-split.ll,0
test\Other\opt-O0-pipeline.ll,0
test\Other\opt-O2-pipeline.ll,0
test\Other\opt-O3-pipeline.ll,0
test\Other\opt-Os-pipeline.ll,0
test\Other\opt-override-mcpu-mattr.ll,0
test\Other\opt-twice.ll,3
test\Other\optimization-remarks-inline.ll,0
test\Other\optimization-remarks-invalidation.ll,0
test\Other\optimization-remarks-lazy-bfi.ll,0
test\Other\optimize-inrange-gep.ll,0
test\Other\optimize-options.ll,0
test\Other\pass-pipeline-parsing.ll,0
test\Other\pass-pipelines.ll,0
test\Other\pr32085.ll,0
test\Other\print-debug-counter.ll,0
test\Other\print-module-scope.ll,0
test\Other\print-slotindexes.ll,0
test\Other\printer.ll,5
test\Other\ResponseFile.ll,0
test\Other\scalable-vector-array.ll,0
test\Other\scalable-vector-struct.ll,0
test\Other\scalable-vectors-core-ir.ll,0
test\Other\scc-deleted-printer.ll,2
test\Other\scc-pass-printer.ll,4
test\Other\size-remarks.ll,0
test\Other\spir_cc.ll,0
test\Other\statistic.ll,0
test\Other\time-passes.ll,0
test\Other\umask.ll,0
test\Other\writing-to-stdout.ll,0
test\Other\X86\debugcounter-divrempairs.ll,0
test\Other\X86\debugcounter-partiallyinlinelibcalls.ll,0
test\Other\X86\inline-asm-newline-terminator.ll,0
test\Other\X86\lto-hot-cold-split.ll,0
test\Other\X86\mbb-dump.ll,0
test\Other\X86\opt-bisect-isel.ll,0
test\Reduce\remove-args.ll,0
test\Reduce\remove-bbs.ll,0
test\Reduce\remove-funcs.ll,0
test\Reduce\remove-global-vars.ll,0
test\Reduce\remove-instructions.ll,0
test\Reduce\remove-metadata.ll,0
test\Reduce\Inputs\remove-args.py,0
test\Reduce\Inputs\remove-bbs.py,0
test\Reduce\Inputs\remove-funcs.py,0
test\Reduce\Inputs\remove-global-vars.py,0
test\Reduce\Inputs\remove-instructions.py,0
test\Reduce\Inputs\remove-metadata.py,0
test\SafepointIRVerifier\basic-use-after-reloc.ll,1
test\SafepointIRVerifier\compares.ll,6
test\SafepointIRVerifier\constant-bases.ll,6
test\SafepointIRVerifier\from-same-relocation-in-phi-nodes.ll,1
test\SafepointIRVerifier\unreachable-block-tolerant.ll,2
test\SafepointIRVerifier\unrecorded-live-at-sp.ll,1
test\SafepointIRVerifier\use-derived-unrelocated.ll,9
test\SafepointIRVerifier\uses-in-phi-nodes.ll,8
test\SymbolRewriter\rewrite.ll,0
test\TableGen\JSON-check.py,0
test\ThinLTO\X86\alias_import.ll,0
test\ThinLTO\X86\alias_internal.ll,0
test\ThinLTO\X86\alias_resolution.ll,0
test\ThinLTO\X86\autoupgrade.ll,0
test\ThinLTO\X86\builtin-nostrip.ll,0
test\ThinLTO\X86\cache-config.ll,0
test\ThinLTO\X86\cache-icall.ll,0
test\ThinLTO\X86\cache-import-lists.ll,0
test\ThinLTO\X86\cache-typeid-resolutions.ll,0
test\ThinLTO\X86\cache.ll,0
test\ThinLTO\X86\callees-metadata.ll,0
test\ThinLTO\X86\cfi-devirt.ll,2
test\ThinLTO\X86\cfi-distributed.ll,10
test\ThinLTO\X86\cfi-icall-only-defuse.ll,0
test\ThinLTO\X86\cfi-icall.ll,0
test\ThinLTO\X86\cfi.ll,2
test\ThinLTO\X86\crash_debuginfo.ll,0
test\ThinLTO\X86\deadstrip.ll,0
test\ThinLTO\X86\debuginfo-compositetype-import.ll,0
